designation,degree,premium,profile_pic,connected,username
Graphic Designer Spigen Inc,2,false,true,false,ashley-cheou-2684b6179
"Technologist, Founder, AR, VR, ML, Author, Producer, Developer, Blacksmith and Theme Park Nerd",2,false,true,false,bradherman
UX/UI Designer Cognizant Softvision,3,false,true,false,gdesign1
Intern M.M. Ispahani Limited,1,false,true,true,sumaiya-jannat-0a05581a5
Britcham Board Member - IB Schools Division Regional leader - Expanding access to education opportunities across Asia,3,false,true,false,joetofield
UX/UI Designer Fellowship General Assembly,3,true,true,false,robchac
Field Master(FM) at vivo,2,false,true,false,md-shahinul-islam
Founder & CEO at Wholesale Express BD LTD,2,false,true,false,engr-ashiqur-rahman-1a993810a
"Senior Product Designer, Enterprise Digital Membership Experiences American Express",2,false,true,false,hope-miller-goodell
Manager-Facilities Management Division Berkeley Services UAE L.L.C.,1,false,true,true,fayaz-mohamed-92570538
Founder/CEO Kung Fu Factory | Angel Investor | Advisor,2,false,true,false,riccirukavina
UI/UX Designer Hertz,2,false,true,false,frankmellana
Associate Product Designer Bankly,3,false,true,false,iyabodeatoyebi
kung fu,2,false,true,false,kung-fu-panda-biz-1b733886
Founder / CEO at Moneyboss.ai,2,true,true,false,ldw888-moneyboss-ai
Principal Consultant - Embedded Technologies (Midlands) & Blockchain *Bullish on Crypto*,3,true,true,false,samsonamusa
Chief Executive Officer at Team for Design Solutions (TDS),3,false,true,false,monjurul-shishir-3a9815161
Chief Executive Officer at InReal Technology Co,2,false,true,false,md-ahsanul-haque-pintu-91294487
Master Trainee at Bernhard Schulte Shipmanagement,3,false,true,false,sreebash-saha-a83ba086
UX/UI Designer DePalma Studios,2,false,true,false,tatianagavruk
Graphic Designer Ellie Lin Design,2,true,true,false,elliesolin
"Ship Master PIL, Singapore.",3,false,true,false,capt-md-rafiqul-islam-651b7518
Master of science in Economics,3,false,true,false,sarah-muniyat-518b78139
"VP, Operations and Training Manager, Consumer Direct Angel Oak Home Loans LLC",2,true,true,false,peter-simes
VP of Recruitment at Annapurna Erupt,2,true,true,false,ibrahim-attia-ces-b009b9174
Consulting Development Analyst Accenture Interactive,3,false,true,false,mas-design
"PATTERN MASTER (LECTRA MODRIS, LECTRA DIAMINO & BOK INTELLIGENCE SOFTWARE)",3,false,true,false,md-al-amin-734b4020a
Professor,3,false,true,false,kung-fu-uberlandia-academia-wu-shu-kuan-a3709a54
I help business leaders get value out of SharePoint and 365 and maximise their ROI. Ask me about boosting your in-house support for Teams / 365 and SharePoint. I also teach Kung Fu and Tai Chi.,3,true,true,false,jasonfirth
Group CEO at Trustshoper.com,2,false,true,false,frank-homsher-a67a85221
User Experience Designer Freelance,2,false,true,false,jaemeekim
UI/UX Designer Front10,3,false,true,false,julio-jimenez-9a114a12b
UI/UX Designer Chatkick,3,false,true,false,tiffanynguyen32
Product Designer wiseHer,3,false,true,false,taylorspellen
UX/UI Designer Apozin GmbH,3,false,true,false,patrizia-trammell
Industrial Designer oit'sme Technology Inc,2,false,true,false,zhang-xianan-436b3293
UX/UI Designer Center For Robolution,2,false,true,false,kavyanireddy
Customer Acquisition Expert at Breaking Mars Inc | Ex-Team Lead of Customer Support of Shajao.com,1,false,true,true,somaiya-mowrin-502a76182
UI Designer Hudl,2,false,true,false,suzanamssy
Master at PSA Marine Bangladesh,3,false,true,false,sarmani-sar-4322696a
Chief Executive Officer at Ait Feed Mills,3,false,true,false,muhammad-sanaullah-ph-d-31821728
Writer Freelance,3,false,true,false,darrenjoneswriter
SQA at 6sense | High Tech Software Agency,1,false,true,true,tarannum-islam-714b9b230
User Experience Designer Amazon,3,false,true,false,ruofei-yang
Master of Science - MS at Jahangirnagar University,2,false,true,false,masbah-ul-islam-mahi-9a93a9109
Co-Founder Native Tongue,3,true,true,false,rohansonalkar
Chief Executive Officer at Branch Education Bangla,2,false,true,false,mazedurrahman
Writer and Translator,3,false,true,false,penelope22
UI/UX Design Intern IntelleXt,3,true,true,false,giannatone
Global CISO | CIO & Managed Services Specialist | Data Privacy & Risk Expert | Healthcare & Central Government Advisor,3,false,true,false,drmarkiem
Digital Marketing Specialist at Breaking Mars Inc.,1,true,true,true,asiflikhon11
Chief Executive Officer (C.E.O) at JAFA IT FIMR,2,false,true,false,manshora-hima-626a46205
"Student at A. S. College, Srinagar",2,false,true,false,kung-fu-2236b8178
Senior UX UI Designer Solution Design Group,3,true,true,false,meagan-taylor-a860206b
UX Designer and Researcher DemocracyLab,2,true,true,false,marinelavidanovska
encargado herederos de ángel lara Carmona.cb.,3,false,true,false,%C3%A1ngel-kung-f%C3%BA-1b7b59101
"Graphic Designer Science Systems and Applications, Inc (SSAI)",3,false,true,false,jaha-knight-0806jk
UX/UI designer  TokuOra,2,false,true,false,kristianschaefer
UX/UI Designer Powerley,3,false,true,false,mindynguyen3
Owner Nvierno Design Agency,3,true,true,false,abetrevinoatx
CEO at Puraffinity | MIT TR35 • Forbes 30 Under 30,3,false,true,false,henrikhagemann
Owner of Kung Fu Tea Littleton at Kung Fu Tea,3,false,true,false,kung-fu-tea-kft-8887681b3
UX/UI Designer Cart.com,3,true,true,false,salgilani
Senior UI Designer Bethesda Game Studios,3,false,true,false,jakeraymor
UX/UI Design Student Thinkful,2,true,true,false,grace-farnsworth
PATTREN MASTER. (CAD),2,false,true,false,ataur85
UX Designer Freelance,3,false,true,false,karla-romero-munoz
Student at National Taichung University of Education,3,false,true,false,kung-fu-310b8b25
pattern master at Vision Apparel,2,false,true,false,nooralamnirob-nirob-4952791a6
General Manager (Electrical Engineering) at Keya Group,2,false,true,false,shakhauat
UX/UI Designer Juniper by IMC,2,false,true,false,jackiepsmith
Product Designer | Web Developer | Digital Marketer,1,false,true,true,frayon
Executive Vice President at Prime Bank Limited,2,false,true,false,sheikhul-islam-11278316
Master Trainer at Samsung Consumer Electronics Bangladesh,3,false,true,false,al-inam-ridoy-53641596
--,3,false,true,false,kung-fu-direct-05a75690
Student @ Red McCombs Business School | Marketing Specialist @ NxtGenz,3,false,true,false,christyvu
"Head of Product Design RedSeal, Inc.",3,false,true,false,adrianahammond
Technical Designer Numo Manufacturing,3,false,true,false,sayeh-saed
Senior UX Designer for Immigration MetroStar,3,false,true,false,leslie-bozoian
Triage Analyst I Proofpoint,3,true,true,false,castrodarlene
Senior Director of Production at Scopely,2,true,true,false,randy-guo
UI Designer Tesla,2,false,true,false,soojin-lee-25891884
Aluno na Unisa,2,false,true,false,carlinha-kung-fu-0144b410a
UX/UI Designer Leyline,2,false,true,false,henry-bradley-646856158
Accounts Executive at Shajao.com,1,false,true,true,mridul-karmakar-0a1886127
Digital Marketing Specialist at Breaking Mars Inc.,1,true,true,true,asiflikhon11
Customer Acquisition Expert at Breaking Mars Inc,1,true,true,true,md-reyad-morshed-a64855189
Visual Designer N2km,2,true,true,false,monirehpourazar
UX/UI Designer Sköna,3,false,true,false,natalia-golunga-%E2%93%A5-%F0%9F%87%BA%F0%9F%87%A6-b60aa4a1
SQA at 6sense | High Tech Software Agency,1,false,true,true,tarannum-islam-714b9b230
UX/UI Designer Freelance,3,true,true,false,yuchenchang
User Interface Designer Digikala.com,3,false,true,false,milad-mohammadi-1744ba1a4
Managing Director & CEO Tasmia Group,3,false,true,false,sahal-hossain-68016483
Chief Executive Officer at Sarkar IT And Lead Generation Specialist !! Data Entry !! Scraping !! Virtual Assistant !! Product Listing !! Admin Support !!,3,false,true,false,nafij-ahmed-1222b2215
Master of Science - Msc at Ahsanullah University of Science and Technology,3,false,true,false,tanvir-imroz-41056b154
Founder & CEO at Beshi Deshi Ltd,2,false,true,false,zeeshan-khurshed-mazumder-0318b051
"UX/UI Designer Tawny Lara, Author",3,true,true,false,mackenzie-curran
Internet Marketing Jowgar,3,false,true,false,jowgar
UX/UI Designer  Retaliate1st,2,false,true,false,leora-mirzoeff
Econ & CS @ UPenn | Google CSSI ‘21,3,false,true,false,wenny-cheng-808a04188
User Experience Designer Farechild,2,false,true,false,maxddesign
Graphic Design Specialist AlphaGraphics,2,false,true,false,sean-ayoubzadeh
(MBA) Master of Business Administration at American International University-Bangladesh,2,false,true,false,shakawat-hossin-458a791a4
www.waveshoppers.com at CEO,3,false,true,false,sabuj-ali-55787737
Freelance Product Designer Freelance,2,false,true,false,daveuxui
Master of Business Administration - MBA at North South University,2,false,true,false,md-zakirul-islam-63b42212a
MC/DJ FAMOS! DJ Entertainment Inc,2,false,true,false,kungfudj
Master of Science in information Technology at Jahangirnagar University,3,false,true,false,anupam-das-1370a11a0
Master of Computer Applications - MCA at Patuakhali Science and Technology University,2,false,true,false,sadiya-yesmin-5ba10a1b8
UX/UI Designer MoodMe,2,true,true,false,vishakhaspatil
UI/UX Designer Salesforce,2,false,true,false,jenwoehler
Chairman at Leota New York,2,false,true,false,sarah-carson-057a333
UI/UX Designer TH Experiential,3,true,true,false,i-ting-chen-87b057ab
''Lead Generation Manager'' '' fiverr.com/shohag402'',2,false,true,false,sohag-hossain-6219b0203
Costumer Service Representive THRIVE Affordable Vet Care,3,false,true,false,bennettasia
Master of Business Administration - MBA at International standard university,3,false,true,false,shafayat-ahmad-41989b7b
UX/UI Designer Mogul,3,false,true,false,allisonraffel
Cybersecurity Engineer | CySA+ | Security+ | Network+ |LPI Linux Essentials,3,false,true,false,arlanzo-harper
UI Designer Intern Studio Black NYC,3,false,true,false,randygmoran
Executive Director @ HKANY | MBA Candidate @ Zicklin Business School | Account Management @ Ad Agency,3,false,true,false,michellemui
UX/UI Designer Tellus,3,true,true,false,claireliangg
Founder & CEO at LUXSPA,2,false,true,false,bibiana-hernandez-m-03666322
UX/UI Designer 10Pearls,3,false,true,false,lauren-barnhorst
Master,3,false,true,false,kung-fu-wong-4b198a53
Professor BBI - Business Behavior Institute,2,true,true,false,marcioproxymed
Master of Business Administration - MBA at University of Dhaka,2,false,true,false,zahidalasad
UX/UI Designer Phonexa,3,false,true,false,laurenmsener
Miembro del cuerpo docente Consejo de Educación Secundaria,2,false,true,false,wu-hsing-tao-kung-fu-salto-8994791b9
"UX UI Designer AAK TELE-SCIENCE, INC.",2,false,true,false,aliyan-baig
"Lead UX/UI Designer (Full Time) 15 Seconds of Fame, Inc.",2,false,true,false,garydid
Creative Director UCSD Design Co,2,false,true,false,megantan00
UX Designer Mabbly,3,false,true,false,abel-maldonado
UX/UI Designer 360 DESIGN,3,false,true,false,coriqu
Lead UX/UI Designer Cushman & Wakefield,3,true,true,false,erikcouncil
UI/UX Designer Prudential Financial,2,false,true,false,emilyaray
Senior Sustainability Manager at ITV,2,false,true,false,jeremymathieu
SQA at 6sense | High Tech Software Agency,1,false,true,true,tarannum-islam-714b9b230
"Executive Strategist, Speaker, Writer, Musician Kent Gustavson",2,true,true,false,kentgustavson
Head of Customer & Partner Service HungryNaki,3,false,true,false,humayunhimel
UX/UI Designer Sibel Health,3,false,true,false,poppy-zixi-liu-78001b134
Master of information technology at Jahangirnagar University,2,false,true,false,tasnia-tinni-6a1190144
Digital Marketing Specialist & Graphic Design Master,3,false,true,false,mossabir
Product Designer Smartsheet,2,true,true,false,beckypeng
Savr - UX/UI Designer Springboard,2,false,true,false,sabiasalam
Marketing Consultant GLG,3,false,true,false,suzanne-fagan-gardner
Chief Executive Officer (CEO) at Life Track Media Center & Clipping Path Solution,3,false,true,false,md-al-amin-koraishi-tito-64029551
UX / UI Designer Mad Designs ,2,false,true,false,breana-panaguiton
Digital Marketing lead at Shajao.com | Media buyer | Performance Marketer | 8.2M BDT Spent in Facebook Marketing,1,false,true,true,fazlerabbi0183
UX/UI Designer Soul Machines ,2,false,true,false,nickcobler
Chief Executive Officer of Al-Amin Traders,3,false,true,false,asad-jaman-14a96518
DevOps Engineer / Cloud Platform Operations at Deltatre,2,false,true,false,alfonsomv
User Interface Designer Carvana,3,false,true,false,sherlockchang
UX Designer Freelance,3,false,true,false,kyleammonjohnson
Master of Science at University of Dhaka,2,false,true,false,tasfia-hossain
Product Designer | Web Developer | Digital Marketer,1,false,true,true,frayon
UX/UI Designer Meijer,3,false,true,false,emma-fowler-179862156
Graphic Designer APCO Signs,3,false,true,false,matt-ross-a6a29920a
Tutor CareerFoundry,2,true,true,false,frankie-kastenbaum
Senior Consultant (RWE) and Director of Business Operations at ConnectHEOR,3,true,true,false,kunal-hriday-a8215336
UI Designer TikTok,2,false,true,false,diana-gaun-lee
"Co-Founder e Direzione presso FO 2.0 SA Family Office, Lugano",3,false,true,false,innocenzo-caizza-24946b166
Social Media Designer The Creative Exchange,3,false,true,false,hannah-meyers-105602163
UX/UI Designer A Designs,3,false,true,false,alan-arguelles
UX/UI Mobile Designer Deloitte,3,true,true,false,ericsparksjr
Operation Lead at Shajao.com,1,false,true,true,fazle-rabbee-0b23261b4
DIRECTOR DE WKCM,3,false,true,false,choy-lee-fut-kung-fu-mexico-83b38369
Master of Business Administration - MBA at Jahangirnagar University,2,false,true,false,tania-sultana-7a57241a2
UX-UI Designer Carnival Cruise Line,3,false,true,false,dayanevora
cross fit player 🏋🏻‍♀️,3,false,true,false,eman-eldoctor-47345ba8
Sales Manager Labelex,2,false,true,false,asaduzzaman-tutul-14b43a98
Lead Graphic Designer WithLogos.com,2,true,true,false,aidiparker
Ward Master at Jahangir Sunlife Diagnostic Center And Hospital,3,false,true,false,dween-mohammad-61aa26221
UI/UX Designer EQULL,3,false,true,false,mikyas-ayele-56ba39b5
Head Of People Management and Coordinator for Data Protection and Work Safety,2,true,true,false,sabine-reinsch
UX/UI Designer Rob Devaney Design,3,true,true,false,rdevaney
User Experience / User Interface Designer Freelance,2,false,true,false,jessikaz
UI/UX Designer PursueCare,2,true,true,false,sharjeelmkhan
Chief Digital Officer at U Mobile Sdn Bhd,3,false,true,false,jasmineleeszeinn
Senior Software Engineer Catalyte,3,false,true,false,dancunha
User Experience Designer Impact,2,false,true,false,ashwcheng
UI Designer Aquent,3,false,true,false,chiara-boisaubin
--,3,false,true,false,lequinho-kung-fu-42068236
Visual Effects Supervisor,3,false,true,false,joe-oberle-39284746
Freelance UX/UI Designer Cindy Tan Designs,3,false,true,false,cindy-tan-5b96b2a7
--,3,false,true,false,kung-fu-370167117
UX/UI Designer ThoughtWorld,3,false,true,false,taylorpeckham
Freelance Graphic Designer Self-employed,3,true,true,false,brunaberns
--,2,false,true,false,kung-fu-617705217
CEO at A K International Inc.,3,false,true,false,alimur-rahman-76409b68
UI Design and Frontend Development Student CareerFoundry,3,false,true,false,michelle-myrick
Product Designer Ulta Beauty,2,true,true,false,anilitzen
UI / UX Designer MANSCAPED,2,false,true,false,elbeas
Incoming Summer Strategy Analyst Deloitte Consulting,3,false,true,false,henryggao
Product Designer | Web Developer | Digital Marketer,1,false,true,true,frayon
Chairman and CEO of Jadroo Group,2,false,true,false,jadab-debnath-86aa764b
encarregado na diasmansory,3,false,true,false,kung-fu-7b825854
UX/UI Designer Invonto,2,false,true,false,miranda-rokes
Foundation Specialist Genentech,3,false,true,false,dorisdesign
Jacoby & Moby,2,false,true,false,kung-fu-85026b61
Senior UX / Interaction Designer NI (National Instruments),2,false,true,false,katiedepue
Managing Director at Matrix Group of Companies,3,false,true,false,md-kamrul-hassan-b2225b30
Founder and CEO at ST Solutions International LLC,2,false,true,false,tarique-imam
Student at Avanthi Degree and Pg College,2,false,true,false,kung-fu-116bb2168
UX/UI Designer UXID Studio,3,false,true,false,haze-ryu-4a9808196
Automotive Diagnostics Master Technician,3,false,true,false,emonelias
"Gerente de Negócios e Serviços II, CPA-20",3,false,true,false,beethrezende
Co-Founder and CEO at Hishabplus । President of Women and e-Commerce forum (WE),3,false,true,false,nasima-aktar-nisha-83445255
UX/UI Designer Vokal,2,false,true,false,laura-blondi
Lead Scrum Master at Robi Axiata Limited,2,false,true,false,ifsana-jahan-ferdous-562b47110
UX/UI Designer Cox Communications,3,false,true,false,miti-malviya
Founder at Silvador Academy,3,false,true,false,khaled-fekry-807684b3
Digital Marketing Intern Bootcamp GIS,2,false,true,false,shirley-tsai
Software Developer at My Game Solutions,3,false,true,false,vinothkumar-pannirselvam-923570141
UX Designer Springboard,3,true,true,false,binh-duong-750b2a57
"Bestselling author of the ""I call him HIM"" trilogy.",2,false,true,false,scott-kimak-365160189
Print Designer 中国中纺集团公司，Chinatex Corporation,3,true,true,false,jennifer-wu-from-taiwan
"Advisor, Sheba Platform Limited. House-454 Road-31, DOHS, Mohakhali,Dhaka. Former Chief Engineer ,BADC",2,false,true,false,engr-abdul-halim-bhuiyan-75098069
Director of User Experience at Kabam - We're Hiring!,2,false,true,false,rogerlee4
Best-Selling Author | Integrated Leadership Consultant | Global Relationship Coach & Speaker | Teaching people how to naturally be more inclusive,2,false,true,false,coachwithmatthewsolomon
"Vice President, Content Strategy Hearst",3,false,true,false,timothyorourke
Líder de Ingeniería Estructural y Obras Civiles en TRITEC-Intervento,2,false,true,false,osvaldo-lizana-ortiz-a25604116
SQA at 6sense | High Tech Software Agency,1,false,true,true,tarannum-islam-714b9b230
UI Designer Haddad & Partners,3,false,true,false,kevin-weigel-7904b653
Maintenance Project Manager ATX The Brand,2,false,true,false,lawren-dailey
Chief Executive Officer AT GRAFIX HILL,3,false,true,false,syayed-masumb
Product Design Intern Creative27 LLC,3,true,true,false,cathycavander
Master of Public Health | Research Enthusiastic | Public Health Professional,2,false,true,false,nujhat-jahan
Chief Executive Officer at Designhouse,3,false,true,false,design-s-house-379a2222b
🎤 Virtual Event Host-Presenter I Career & Leadership Coach I 3PL Talent Development I B2B Solutions I TEDx Speaker I Warrior I 'The Real Mission: I'M Possible Show' Podcast I Non Profit Founder,3,true,true,false,motivationalspeakertolan
UX/UI Designer Comcast,2,true,true,false,rachelbethlevy
--,2,false,true,false,md-hasan-mahmud-b45b61227
Product Designer Lead Sia Precision Education,3,true,true,false,natalliadesign
UX/UI Designer 1118,3,false,true,false,kamalaprasai
Jr. UX Designer/UX Researcher Partnership to End Addiction,2,false,true,false,jaquelineliu
UI/UX Designer Rhythm,3,true,true,false,andreweargle
Product Designer / Co-Founder Proconomy,2,false,true,false,george-falegan-67bb19b2
Design Team Lead (Volunteer) Tech for Campaigns,3,false,true,false,smackinnon
Master of Technology - MTech at Dhaka University of Engineering and Technology. (Digital Marketer),2,false,true,false,sajib-reza-aa7a93219
UX/UI (Product) Designer Operative,3,true,true,false,liuchang66
Master of Accountancy in Taxation. at University of Dhaka,3,false,true,false,sayeed-khan-4393468a
Investor and Founder,2,false,true,false,anam-hossain-9b439712b
Looking for a Sales and Marketing opportunity in any Multinational company. I am pursuing Master’s with 2 years work experience in sales Department,3,false,true,false,sumaya-islam-rain-379b91209
Senior Experience Designer VMLY&R,2,false,true,false,alisa-matthews
Chief Executive Office at Minors,3,false,true,false,mazidhasanronty
Managing Director & CEO at Shimanto Bank Limited,3,false,true,false,muklesur-rahman-164364125
Information Systems Student at San Diego State University | VP of Operations at SDSU Women in Business | Bylaws Director of Alpha Kappa Psi - Mu Sigma Chapter,2,false,true,false,laurentu
Managing Director at BLI Capital Limited,2,false,true,false,engr-md-israil-hossain-acs-5985b228
UX/UI Designer WebMD Health Services,2,true,true,false,james-lung-design
Intern M.M. Ispahani Limited,1,false,true,true,sumaiya-jannat-0a05581a5
"Master in Information Technology, University of Dhaka",3,false,true,false,md-arif-chowdhury-5468a680
Frontend Web Developer Freelance,3,false,true,false,kevin-manjit-099217215
Online marketing and digital marketing and affliate marketing at GVK EMERGENCY MANAGEMENT & RESEARCH INSTITUTE,3,false,true,false,ramji-kung-fu-master-a47731213
UX/UI Designer  Kugadi,3,false,true,false,m-dibble
Freelance Product Designer Mudtown Farms,3,false,true,false,santanasteph
Visual Designer Outpost Healthcare,2,false,true,false,vanessa-s-3b8123158
--,3,false,true,false,harjeet-singh-kung-fu-wushu-814217180
UX / UI Designer Nika Digital Agency,2,false,true,false,bahar-khanmohammad
Chief Executive Officer at HnR apparels,2,false,true,false,hnr-apparels-31b740217
Editor at SPTV,2,false,true,false,isabella-china-kung-fu-translator-ab711638
"MAESTRO DE : KUNG FU, TAICHI, CHI KUNG, DEFENSA PERSONAL,, ACONDICIONAMIENTO FÍSICO, MEDITACIÓN en UNIVERSIDAD SAN MARTIN SEDE CALI",2,false,true,false,diego-ortega-kung-fu-diegoortega9-67b0b883
Chief Operating Officer at Chattogram Challengers,2,false,true,false,yasirthe1
Wong People Kung Fu,2,false,true,false,wongpeople
UX/UI Designer The Art of Ageless Aesthetics,3,false,true,false,brittanykaydesign
Senior UI UX Designer Cisco,2,false,true,false,apurva-chhajed
Entraîneur sportif chez vineuil sport kung fu,2,false,true,false,victor-kung-fu-2a7081112
Student Springboard,3,false,true,false,aliyahchance
UX/UI Designer Jobiak,2,false,true,false,gdbauer
Drummer chez Kung Fu Romeo,3,false,true,false,kung-fu-romeo-115604119
Founder SteadFast Courier,3,false,true,false,k-m-reidwanul-bari-zion-85abb858
DJ DJ,2,false,true,false,djdovano
professeur d economie - Droit gestion Commerciale - professeur de Kung Fu - Tai Chi - Sanda,3,false,true,false,kung-fu-shaolin-momo-64343570
UX/UI Designer UNest,3,false,true,false,mattkwood
Master in International Human Resource Management (Enroll),3,false,true,false,aysha-afroza-asha-412a59182
CEO at VEC-GROUP,3,false,true,false,engr-md-tarikul-islam-89058774
UX/UI designer Esri,3,false,true,false,amandaexcell
UX/UI Designer BACKED,2,false,true,false,zhao-wei-helen
Pattern Master at YELLOW by BEXIMCO,3,false,true,false,asadur-rahman-1a005421a
Master's degree at jagannat University collage,3,false,true,false,md-hassib-257725178
Lead UX UI Designer Taco Bell,3,false,true,false,jaimie-c-ba8323158
User Experience Designer Women Of MENA In Technology,2,false,true,false,sepidehsalimi
Application Support Engineer | Electronics & Telecommunication Engineer | Technical Project Manager | Scrum Master,2,false,true,false,jahrajarin
User Experience Designer United Airlines,3,false,true,false,alexandria-albert
Jr UX UI Designer Sensis,2,false,true,false,sierra-hamm
Founder and CEO Rich IT,1,false,true,true,p32929
UI Designer Signal Hill Technologies,2,false,true,false,joseph-wood-2b20a3124
UX Designer Freelance,2,false,true,false,caitlyn-torres-7ab136118
"Surveyor at Construction Recruiters, Inc.",3,false,true,false,kung-fu-pandya-760a22193
Creative Director/UI/UX Designer Opus-Sky,3,false,true,false,grant-williams-541a87219
Sr. UX Designer 7-Eleven,2,true,true,false,wilsonbarrios
"Jr. UX Designer SKAEL, Inc.",3,false,true,false,arialydesign
Master of Arts - MA at National University | Bangladesh,2,false,true,false,md-aklas-uddin-502bb81a0
--,3,false,true,false,wang-kung-fu-34632bb4
UX/UI Designer Panacea Financial,2,false,true,false,acunha11
Director de Hotel en búsqueda de trabajo,3,true,true,false,gerentehotelero
Senior Ux/UI Designer Insomniac Design,3,true,true,false,raunak-jangid
UX Designer Fil N'Viet,2,false,true,false,niloofar-ghanaei
Product Designer Infinion Technologies,2,false,true,false,kehindeabe
Kungfu&Taichi Master at handan Taizu kung fu school,2,false,true,false,handan-kungfu-school-master-xu-04014987
Customer Acquisition Expert at Breaking Mars Inc | Ex-Team Lead of Customer Support of Shajao.com,1,false,true,true,somaiya-mowrin-502a76182
Chief Executive Officer / Co-Founder,2,false,true,false,keithanderson1909
Master of Science - MS at National University | Bangladesh,3,false,true,false,amajan-lily-a5a05a218
Sifu at Hung Sing Schools of Italy,2,false,true,false,hung-sing-kung-fu-castelfidardo-loreto-osimo-recanati-5b761171
Product Designer | Web Developer | Digital Marketer,1,false,true,true,frayon
Digital Marketing lead at Shajao.com | Media buyer | Performance Marketer | 8.2M BDT Spent in Facebook Marketing,1,false,true,true,fazlerabbi0183
Sr UI/UX Designer Ed Rios Designs,2,false,true,false,edwardriossr
UI/UX Designer ORBCOMM,3,false,true,false,rusul-kamal
UX/UI Designer  Haddad & Partners,2,true,true,false,imbohan
Lead UI Designer Rivian,3,false,true,false,herv%C3%A9-cecchi-6238082
Master of Science in Computer Science and Engineering,2,false,true,false,abdul-hasib-uddin
Associate UX/UI Designer Blizzard Entertainment,2,false,true,false,michelle-chen-bba3b5156
UX Designer MileMarker10,3,false,true,false,maria-ahmad-anmsmh1996
Shifu Xing Seng Qin,2,false,true,false,shaolinkungfuqin
--,3,false,true,false,nishant-garg-kung-fu-39930b218
UX/UI Designer Groove Jones,3,false,true,false,aliberkuyanik
Full-Stack Property Developer,2,false,true,false,sam-lee-162ab1aa
UI/UX Designer FlexIt Fitness,2,false,true,false,marialevinux
UI and Graphic Designer DEFINITION 6,2,false,true,false,allisonbritten
User Interface Designer Freelance,2,false,true,false,serob13
UX/UI Designer Kaplan,3,false,true,false,rebecca-row-kiefer-118144a1
--,3,false,true,false,asd-shen-kung-fu-esposito-7b408869
"Owner / Architect / BIM Evangelist - Revit Implementer, Instructor, Virtual Computing Specialist & Agent for Advance2K, UNIFI, & R-Communicator",3,false,true,false,darrell-smith-327b767
Designer 02 Ramsey Solutions,3,false,true,false,candacetabrosky
Coordinador de nuevos proyectos e innovación en Universidad Siglo 21,2,false,true,false,franciscojcesar
UX Designer Young and Hungry Creative,3,false,true,false,yunlei-shen
Master of Public Health - MPH at National Institue of Preventive and Social Medicine,2,false,true,false,kazi-mariam-10245016b
Master Mariner at Bernhard Schulte Shipmanagement,2,false,true,false,capt-mohammad-shamsur-rahman-13077260
www.Kungfumoviemadness.com at Kung fu Movie Madness,2,false,true,false,kungfumoviemadness
Chief Executive Officer Powerus Bangladesh,2,false,true,false,md-mahabub-alom-796472a3
"instructor bij Shaolin Kung Fu Apeldoorn: ""He Yong Gan""",2,false,true,false,shaolin-kungfu-apeldoorn-gym
Pattern Maker & Quality technician  Needle Craft for Clothing Industry,2,false,true,false,zakir-hosen-164bb7209
UX Designer EY,3,false,true,false,tracyhe97
Data Analyst | Kaggle Master,2,false,true,false,mohaiminul-islam-591850193
